tname	annotation	tfgenename	tfcount	rgenename	rcount	nprttype
Gut	copper cell	ERR	1	natalisin	1	np
Gut	copper cell	FoxP	1	AstC	1	np
Gut	copper cell	GATAe	1	natalisin	1	np
Gut	copper cell	HLH54F	2	NPF	2	np
Gut	copper cell	Hnf4	2	natalisin	2	np
Gut	copper cell	Hsf	1	natalisin	1	np
Gut	copper cell	Mef2	2	natalisin	2	np
Gut	copper cell	Myc	1	natalisin	1	np
Gut	copper cell	Myc	1	sNPF	1	np
Gut	copper cell	Pdp1	2	natalisin	2	np
Gut	copper cell	Poxn	1	sNPF	1	np
Gut	copper cell	Ptx1	1	natalisin	1	np
Gut	copper cell	Pur-alpha	1	natalisin	1	np
Gut	copper cell	Sox14	1	natalisin	1	np
Gut	copper cell	Trf2	1	sNPF	1	np
Gut	copper cell	Xbp1	1	natalisin	1	np
Gut	copper cell	cnc	2	natalisin	2	np
Gut	copper cell	cwo	1	sNPF	1	np
Gut	copper cell	dimm	1	AstC	1	np
Gut	copper cell	dimm	1	sNPF	1	np
Gut	copper cell	dsx	1	natalisin	1	np
Gut	copper cell	exd	1	natalisin	1	np
Gut	copper cell	foxo	2	natalisin	2	np
Gut	copper cell	foxo	2	sNPF	2	np
Gut	copper cell	gsb-n	1	sNPF	1	np
Gut	copper cell	ham	1	sNPF	1	np
Gut	copper cell	hbn	1	AstC	1	np
Gut	copper cell	ind	1	AstC	1	np
Gut	copper cell	kay	2	natalisin	2	np
Gut	copper cell	luna	1	natalisin	1	np
Gut	copper cell	maf-S	1	natalisin	1	np
Gut	copper cell	odd	1	NPF	1	np
Gut	copper cell	onecut	1	AstC	1	np
Gut	copper cell	onecut	1	sNPF	1	np
Gut	copper cell	sim	1	AstC	1	np
Gut	copper cell	tap	1	AstC	1	np
Gut	copper cell	twi	1	sNPF	1	np
Gut	copper cell	vvl	2	AstC	2	np
Gut	crop	Abd-B	3	AstC	3	np
Gut	crop	Atf3	1	natalisin	1	np
Gut	crop	CG44247	1	AstA	1	np
Gut	crop	Cf2	1	natalisin	1	np
Gut	crop	CrebB	2	natalisin	2	np
Gut	crop	Dp	1	natalisin	1	np
Gut	crop	ERR	2	natalisin	2	np
Gut	crop	FoxP	3	AstC	3	np
Gut	crop	GATAe	1	natalisin	1	np
Gut	crop	HLH54F	1	NPF	1	np
Gut	crop	Hnf4	1	natalisin	1	np
Gut	crop	Hsf	2	natalisin	2	np
Gut	crop	Mef2	2	natalisin	2	np
Gut	crop	Myc	2	natalisin	2	np
Gut	crop	Pdp1	2	natalisin	2	np
Gut	crop	Ptx1	1	natalisin	1	np
Gut	crop	Pur-alpha	1	natalisin	1	np
Gut	crop	Sox14	1	natalisin	1	np
Gut	crop	Xbp1	1	natalisin	1	np
Gut	crop	bi	4	AstA	4	np
Gut	crop	cnc	2	natalisin	2	np
Gut	crop	dimm	2	AstA	2	np
Gut	crop	dimm	3	AstC	3	np
Gut	crop	dsx	1	natalisin	1	np
Gut	crop	ey	2	AstA	2	np
Gut	crop	foxo	2	natalisin	2	np
Gut	crop	kay	2	natalisin	2	np
Gut	crop	lov	1	Crz	1	np
Gut	crop	luna	1	natalisin	1	np
Gut	crop	maf-S	1	natalisin	1	np
Gut	crop	odd	1	NPF	1	np
Gut	crop	onecut	2	AstA	2	np
Gut	crop	onecut	3	AstC	3	np
Gut	crop	run	1	AstA	1	np
Gut	crop	sim	3	AstC	3	np
Gut	crop	svp	2	Crz	2	np
Gut	crop	tap	1	AstC	1	np
Gut	crop	vvl	6	AstC	6	np
Gut	enteroblast	Atf3	3	natalisin	3	np
Gut	enteroblast	Cf2	3	natalisin	3	np
Gut	enteroblast	CrebB	5	natalisin	5	np
Gut	enteroblast	Dp	3	natalisin	3	np
Gut	enteroblast	ERR	5	natalisin	5	np
Gut	enteroblast	GATAe	3	natalisin	3	np
Gut	enteroblast	Hnf4	4	natalisin	4	np
Gut	enteroblast	Hsf	3	natalisin	3	np
Gut	enteroblast	Mef2	4	natalisin	4	np
Gut	enteroblast	Myc	3	natalisin	3	np
Gut	enteroblast	Pdp1	6	natalisin	6	np
Gut	enteroblast	Ptx1	3	natalisin	3	np
Gut	enteroblast	Pur-alpha	2	natalisin	2	np
Gut	enteroblast	Sox14	3	natalisin	3	np
Gut	enteroblast	Xbp1	3	natalisin	3	np
Gut	enteroblast	cnc	6	natalisin	6	np
Gut	enteroblast	dsx	3	natalisin	3	np
Gut	enteroblast	exd	1	natalisin	1	np
Gut	enteroblast	foxo	6	natalisin	6	np
Gut	enteroblast	kay	6	natalisin	6	np
Gut	enteroblast	luna	3	natalisin	3	np
Gut	enteroblast	maf-S	3	natalisin	3	np
Gut	enterocyte of anterior adult midgut epithelium	Abd-B	1	AstC	1	np
Gut	enterocyte of anterior adult midgut epithelium	Atf3	13	natalisin	13	np
Gut	enterocyte of anterior adult midgut epithelium	CHES-1-like	10	sNPF	10	np
Gut	enterocyte of anterior adult midgut epithelium	Cf2	13	natalisin	13	np
Gut	enterocyte of anterior adult midgut epithelium	Cf2	6	sNPF	6	np
Gut	enterocyte of anterior adult midgut epithelium	CrebA	6	sNPF	6	np
Gut	enterocyte of anterior adult midgut epithelium	CrebB	19	natalisin	19	np
Gut	enterocyte of anterior adult midgut epithelium	Dp	13	natalisin	13	np
Gut	enterocyte of anterior adult midgut epithelium	E2f1	10	sNPF	10	np
Gut	enterocyte of anterior adult midgut epithelium	ERR	14	natalisin	14	np
Gut	enterocyte of anterior adult midgut epithelium	FoxP	1	AstC	1	np
Gut	enterocyte of anterior adult midgut epithelium	GATAe	13	natalisin	13	np
Gut	enterocyte of anterior adult midgut epithelium	Hnf4	21	natalisin	21	np
Gut	enterocyte of anterior adult midgut epithelium	Hsf	1	Pdf	1	np
Gut	enterocyte of anterior adult midgut epithelium	Hsf	13	natalisin	13	np
Gut	enterocyte of anterior adult midgut epithelium	Jra	2	Pdf	2	np
Gut	enterocyte of anterior adult midgut epithelium	Mef2	21	natalisin	21	np
Gut	enterocyte of anterior adult midgut epithelium	Myc	13	natalisin	13	np
Gut	enterocyte of anterior adult midgut epithelium	Myc	6	sNPF	6	np
Gut	enterocyte of anterior adult midgut epithelium	Pdp1	26	natalisin	26	np
Gut	enterocyte of anterior adult midgut epithelium	Poxn	2	sNPF	2	np
Gut	enterocyte of anterior adult midgut epithelium	Ptx1	13	natalisin	13	np
Gut	enterocyte of anterior adult midgut epithelium	Pur-alpha	12	natalisin	12	np
Gut	enterocyte of anterior adult midgut epithelium	Sox14	13	natalisin	13	np
Gut	enterocyte of anterior adult midgut epithelium	Trf2	6	sNPF	6	np
Gut	enterocyte of anterior adult midgut epithelium	Xbp1	13	natalisin	13	np
Gut	enterocyte of anterior adult midgut epithelium	bi	1	AstA	1	np
Gut	enterocyte of anterior adult midgut epithelium	cnc	26	natalisin	26	np
Gut	enterocyte of anterior adult midgut epithelium	cwo	6	sNPF	6	np
Gut	enterocyte of anterior adult midgut epithelium	dimm	1	AstA	1	np
Gut	enterocyte of anterior adult midgut epithelium	dimm	1	AstC	1	np
Gut	enterocyte of anterior adult midgut epithelium	dimm	6	sNPF	6	np
Gut	enterocyte of anterior adult midgut epithelium	dsx	13	natalisin	13	np
Gut	enterocyte of anterior adult midgut epithelium	exd	9	natalisin	9	np
Gut	enterocyte of anterior adult midgut epithelium	ey	1	AstA	1	np
Gut	enterocyte of anterior adult midgut epithelium	foxo	24	natalisin	24	np
Gut	enterocyte of anterior adult midgut epithelium	foxo	12	sNPF	12	np
Gut	enterocyte of anterior adult midgut epithelium	gsb-n	6	sNPF	6	np
Gut	enterocyte of anterior adult midgut epithelium	ham	6	sNPF	6	np
Gut	enterocyte of anterior adult midgut epithelium	hbn	1	AstC	1	np
Gut	enterocyte of anterior adult midgut epithelium	hbn	1	sNPF	1	np
Gut	enterocyte of anterior adult midgut epithelium	ind	1	AstC	1	np
Gut	enterocyte of anterior adult midgut epithelium	kay	2	Pdf	2	np
Gut	enterocyte of anterior adult midgut epithelium	kay	24	natalisin	24	np
Gut	enterocyte of anterior adult midgut epithelium	luna	13	natalisin	13	np
Gut	enterocyte of anterior adult midgut epithelium	maf-S	13	natalisin	13	np
Gut	enterocyte of anterior adult midgut epithelium	onecut	1	AstA	1	np
Gut	enterocyte of anterior adult midgut epithelium	onecut	1	AstC	1	np
Gut	enterocyte of anterior adult midgut epithelium	onecut	6	sNPF	6	np
Gut	enterocyte of anterior adult midgut epithelium	run	1	AstA	1	np
Gut	enterocyte of anterior adult midgut epithelium	sim	1	AstC	1	np
Gut	enterocyte of anterior adult midgut epithelium	tap	1	AstC	1	np
Gut	enterocyte of anterior adult midgut epithelium	twi	6	sNPF	6	np
Gut	enterocyte of anterior adult midgut epithelium	vvl	2	AstC	2	np
Gut	enterocyte of posterior adult midgut epithelium	Abd-B	2	AstC	2	np
Gut	enterocyte of posterior adult midgut epithelium	Atf3	4	natalisin	4	np
Gut	enterocyte of posterior adult midgut epithelium	CG44247	1	AstA	1	np
Gut	enterocyte of posterior adult midgut epithelium	Cf2	4	natalisin	4	np
Gut	enterocyte of posterior adult midgut epithelium	CrebB	6	natalisin	6	np
Gut	enterocyte of posterior adult midgut epithelium	Dp	4	natalisin	4	np
Gut	enterocyte of posterior adult midgut epithelium	ERR	5	natalisin	5	np
Gut	enterocyte of posterior adult midgut epithelium	FoxP	2	AstC	2	np
Gut	enterocyte of posterior adult midgut epithelium	GATAe	4	natalisin	4	np
Gut	enterocyte of posterior adult midgut epithelium	HLH54F	2	NPF	2	np
Gut	enterocyte of posterior adult midgut epithelium	Hnf4	8	natalisin	8	np
Gut	enterocyte of posterior adult midgut epithelium	Hsf	4	natalisin	4	np
Gut	enterocyte of posterior adult midgut epithelium	Mef2	8	natalisin	8	np
Gut	enterocyte of posterior adult midgut epithelium	Myc	4	natalisin	4	np
Gut	enterocyte of posterior adult midgut epithelium	Pdp1	8	natalisin	8	np
Gut	enterocyte of posterior adult midgut epithelium	Ptx1	4	natalisin	4	np
Gut	enterocyte of posterior adult midgut epithelium	Pur-alpha	2	natalisin	2	np
Gut	enterocyte of posterior adult midgut epithelium	Sox14	4	natalisin	4	np
Gut	enterocyte of posterior adult midgut epithelium	Xbp1	4	natalisin	4	np
Gut	enterocyte of posterior adult midgut epithelium	bi	1	AstA	1	np
Gut	enterocyte of posterior adult midgut epithelium	cnc	8	natalisin	8	np
Gut	enterocyte of posterior adult midgut epithelium	dimm	1	AstA	1	np
Gut	enterocyte of posterior adult midgut epithelium	dimm	2	AstC	2	np
Gut	enterocyte of posterior adult midgut epithelium	dsx	4	natalisin	4	np
Gut	enterocyte of posterior adult midgut epithelium	exd	4	natalisin	4	np
Gut	enterocyte of posterior adult midgut epithelium	ey	1	AstA	1	np
Gut	enterocyte of posterior adult midgut epithelium	foxo	8	natalisin	8	np
Gut	enterocyte of posterior adult midgut epithelium	kay	8	natalisin	8	np
Gut	enterocyte of posterior adult midgut epithelium	luna	4	natalisin	4	np
Gut	enterocyte of posterior adult midgut epithelium	maf-S	4	natalisin	4	np
Gut	enterocyte of posterior adult midgut epithelium	odd	2	NPF	2	np
Gut	enterocyte of posterior adult midgut epithelium	onecut	1	AstA	1	np
Gut	enterocyte of posterior adult midgut epithelium	onecut	2	AstC	2	np
Gut	enterocyte of posterior adult midgut epithelium	run	1	AstA	1	np
Gut	enterocyte of posterior adult midgut epithelium	sim	2	AstC	2	np
Gut	enterocyte of posterior adult midgut epithelium	tap	2	AstC	2	np
Gut	enterocyte of posterior adult midgut epithelium	vvl	4	AstC	4	np
Gut	enterocyte-like	CHES-1-like	5	sNPF	5	np
Gut	enterocyte-like	Cf2	3	sNPF	3	np
Gut	enterocyte-like	CrebA	3	sNPF	3	np
Gut	enterocyte-like	E2f1	4	sNPF	4	np
Gut	enterocyte-like	HLH54F	1	NPF	1	np
Gut	enterocyte-like	Myc	3	sNPF	3	np
Gut	enterocyte-like	Poxn	3	sNPF	3	np
Gut	enterocyte-like	Trf2	3	sNPF	3	np
Gut	enterocyte-like	cwo	3	sNPF	3	np
Gut	enterocyte-like	dimm	3	sNPF	3	np
Gut	enterocyte-like	foxo	6	sNPF	6	np
Gut	enterocyte-like	gsb-n	3	sNPF	3	np
Gut	enterocyte-like	ham	3	sNPF	3	np
Gut	enterocyte-like	hbn	1	sNPF	1	np
Gut	enterocyte-like	odd	1	NPF	1	np
Gut	enterocyte-like	onecut	3	sNPF	3	np
Gut	enterocyte-like	twi	3	sNPF	3	np
Gut	enteroendocrine cell	Abd-B	7	AstC	7	np
Gut	enteroendocrine cell	Atf3	1	natalisin	1	np
Gut	enteroendocrine cell	CG44247	6	AstA	6	np
Gut	enteroendocrine cell	CG44247	5	sNPF	5	np
Gut	enteroendocrine cell	CHES-1-like	7	sNPF	7	np
Gut	enteroendocrine cell	Cf2	1	natalisin	1	np
Gut	enteroendocrine cell	Cf2	5	sNPF	5	np
Gut	enteroendocrine cell	CrebA	5	sNPF	5	np
Gut	enteroendocrine cell	CrebB	2	natalisin	2	np
Gut	enteroendocrine cell	Dp	1	natalisin	1	np
Gut	enteroendocrine cell	E2f1	8	sNPF	8	np
Gut	enteroendocrine cell	ERR	1	natalisin	1	np
Gut	enteroendocrine cell	FoxP	7	AstC	7	np
Gut	enteroendocrine cell	GATAe	1	natalisin	1	np
Gut	enteroendocrine cell	HLH54F	1	NPF	1	np
Gut	enteroendocrine cell	Hnf4	2	natalisin	2	np
Gut	enteroendocrine cell	Hsf	1	natalisin	1	np
Gut	enteroendocrine cell	Mef2	1	natalisin	1	np
Gut	enteroendocrine cell	Myc	1	natalisin	1	np
Gut	enteroendocrine cell	Myc	5	sNPF	5	np
Gut	enteroendocrine cell	Pdp1	1	natalisin	1	np
Gut	enteroendocrine cell	Poxn	5	sNPF	5	np
Gut	enteroendocrine cell	Ptx1	1	natalisin	1	np
Gut	enteroendocrine cell	Sox14	1	natalisin	1	np
Gut	enteroendocrine cell	Trf2	5	sNPF	5	np
Gut	enteroendocrine cell	Xbp1	1	natalisin	1	np
Gut	enteroendocrine cell	bi	10	AstA	10	np
Gut	enteroendocrine cell	cnc	2	natalisin	2	np
Gut	enteroendocrine cell	cwo	5	sNPF	5	np
Gut	enteroendocrine cell	dimm	6	AstA	6	np
Gut	enteroendocrine cell	dimm	7	AstC	7	np
Gut	enteroendocrine cell	dimm	5	sNPF	5	np
Gut	enteroendocrine cell	dsx	1	natalisin	1	np
Gut	enteroendocrine cell	exd	1	natalisin	1	np
Gut	enteroendocrine cell	ey	6	AstA	6	np
Gut	enteroendocrine cell	foxo	2	natalisin	2	np
Gut	enteroendocrine cell	foxo	8	sNPF	8	np
Gut	enteroendocrine cell	gsb-n	4	sNPF	4	np
Gut	enteroendocrine cell	ham	5	sNPF	5	np
Gut	enteroendocrine cell	hbn	6	AstA	6	np
Gut	enteroendocrine cell	hbn	7	AstC	7	np
Gut	enteroendocrine cell	hbn	5	sNPF	5	np
Gut	enteroendocrine cell	ind	6	AstA	6	np
Gut	enteroendocrine cell	ind	7	AstC	7	np
Gut	enteroendocrine cell	kay	2	natalisin	2	np
Gut	enteroendocrine cell	luna	1	natalisin	1	np
Gut	enteroendocrine cell	maf-S	1	natalisin	1	np
Gut	enteroendocrine cell	odd	1	NPF	1	np
Gut	enteroendocrine cell	onecut	6	AstA	6	np
Gut	enteroendocrine cell	onecut	7	AstC	7	np
Gut	enteroendocrine cell	onecut	5	sNPF	5	np
Gut	enteroendocrine cell	pnr	1	AstC	1	np
Gut	enteroendocrine cell	run	6	AstA	6	np
Gut	enteroendocrine cell	sim	7	AstC	7	np
Gut	enteroendocrine cell	tap	7	AstC	7	np
Gut	enteroendocrine cell	twi	5	sNPF	5	np
Gut	enteroendocrine cell	vvl	12	AstC	12	np
Gut	male accessory gland	CG44247	2	sNPF	2	np
Gut	male accessory gland	CHES-1-like	16	sNPF	16	np
Gut	male accessory gland	Cf2	9	sNPF	9	np
Gut	male accessory gland	CrebA	9	sNPF	9	np
Gut	male accessory gland	E2f1	18	sNPF	18	np
Gut	male accessory gland	Myc	10	sNPF	10	np
Gut	male accessory gland	Poxn	9	sNPF	9	np
Gut	male accessory gland	Trf2	9	sNPF	9	np
Gut	male accessory gland	cwo	9	sNPF	9	np
Gut	male accessory gland	dimm	9	sNPF	9	np
Gut	male accessory gland	foxo	18	sNPF	18	np
Gut	male accessory gland	gsb-n	8	sNPF	8	np
Gut	male accessory gland	ham	9	sNPF	9	np
Gut	male accessory gland	hbn	2	sNPF	2	np
Gut	male accessory gland	onecut	9	sNPF	9	np
Gut	male accessory gland	twi	9	sNPF	9	np
Gut	midgut large flat cell	Atf3	3	natalisin	3	np
Gut	midgut large flat cell	Cf2	3	natalisin	3	np
Gut	midgut large flat cell	CrebB	4	natalisin	4	np
Gut	midgut large flat cell	Dp	3	natalisin	3	np
Gut	midgut large flat cell	ERR	4	natalisin	4	np
Gut	midgut large flat cell	GATAe	3	natalisin	3	np
Gut	midgut large flat cell	Hnf4	5	natalisin	5	np
Gut	midgut large flat cell	Hsf	3	natalisin	3	np
Gut	midgut large flat cell	Mef2	5	natalisin	5	np
Gut	midgut large flat cell	Myc	3	natalisin	3	np
Gut	midgut large flat cell	Pdp1	6	natalisin	6	np
Gut	midgut large flat cell	Ptx1	3	natalisin	3	np
Gut	midgut large flat cell	Pur-alpha	3	natalisin	3	np
Gut	midgut large flat cell	Sox14	3	natalisin	3	np
Gut	midgut large flat cell	Xbp1	3	natalisin	3	np
Gut	midgut large flat cell	bi	1	AstA	1	np
Gut	midgut large flat cell	cnc	6	natalisin	6	np
Gut	midgut large flat cell	dimm	1	AstA	1	np
Gut	midgut large flat cell	dsx	3	natalisin	3	np
Gut	midgut large flat cell	exd	3	natalisin	3	np
Gut	midgut large flat cell	ey	1	AstA	1	np
Gut	midgut large flat cell	foxo	5	natalisin	5	np
Gut	midgut large flat cell	kay	6	natalisin	6	np
Gut	midgut large flat cell	luna	3	natalisin	3	np
Gut	midgut large flat cell	maf-S	3	natalisin	3	np
Gut	midgut large flat cell	onecut	1	AstA	1	np
Gut	muscle cell	Abd-B	1	AstC	1	np
Gut	muscle cell	FoxP	1	AstC	1	np
Gut	muscle cell	dimm	1	AstC	1	np
Gut	muscle cell	hbn	1	AstC	1	np
Gut	muscle cell	ind	1	AstC	1	np
Gut	muscle cell	onecut	1	AstC	1	np
Gut	muscle cell	sim	1	AstC	1	np
Gut	muscle cell	tap	1	AstC	1	np
Gut	muscle cell	vvl	2	AstC	2	np
Gut	unannotated	Abd-B	2	AstC	2	np
Gut	unannotated	Atf3	11	natalisin	11	np
Gut	unannotated	CG44247	2	AstA	2	np
Gut	unannotated	CG44247	2	sNPF	2	np
Gut	unannotated	CHES-1-like	12	sNPF	12	np
Gut	unannotated	Cf2	11	natalisin	11	np
Gut	unannotated	Cf2	6	sNPF	6	np
Gut	unannotated	CrebA	6	sNPF	6	np
Gut	unannotated	CrebB	20	natalisin	20	np
Gut	unannotated	Dp	11	natalisin	11	np
Gut	unannotated	E2f1	12	sNPF	12	np
Gut	unannotated	ERR	22	natalisin	22	np
Gut	unannotated	FoxP	2	AstC	2	np
Gut	unannotated	GATAe	11	natalisin	11	np
Gut	unannotated	HLH54F	5	NPF	5	np
Gut	unannotated	Hnf4	20	natalisin	20	np
Gut	unannotated	Hsf	1	Pdf	1	np
Gut	unannotated	Hsf	17	natalisin	17	np
Gut	unannotated	Jra	2	Pdf	2	np
Gut	unannotated	Mef2	22	natalisin	22	np
Gut	unannotated	Myc	16	natalisin	16	np
Gut	unannotated	Myc	9	sNPF	9	np
Gut	unannotated	Pdp1	22	natalisin	22	np
Gut	unannotated	Poxn	6	sNPF	6	np
Gut	unannotated	Ptx1	11	natalisin	11	np
Gut	unannotated	Pur-alpha	10	natalisin	10	np
Gut	unannotated	Sox14	11	natalisin	11	np
Gut	unannotated	Trf2	6	sNPF	6	np
Gut	unannotated	Xbp1	11	natalisin	11	np
Gut	unannotated	bi	6	AstA	6	np
Gut	unannotated	cnc	22	natalisin	22	np
Gut	unannotated	cwo	6	sNPF	6	np
Gut	unannotated	dimm	3	AstA	3	np
Gut	unannotated	dimm	2	AstC	2	np
Gut	unannotated	dimm	6	sNPF	6	np
Gut	unannotated	dsx	11	natalisin	11	np
Gut	unannotated	exd	6	natalisin	6	np
Gut	unannotated	ey	3	AstA	3	np
Gut	unannotated	foxo	21	natalisin	21	np
Gut	unannotated	foxo	12	sNPF	12	np
Gut	unannotated	gsb-n	6	sNPF	6	np
Gut	unannotated	ham	6	sNPF	6	np
Gut	unannotated	hbn	2	AstA	2	np
Gut	unannotated	hbn	1	AstC	1	np
Gut	unannotated	hbn	2	sNPF	2	np
Gut	unannotated	ind	3	AstA	3	np
Gut	unannotated	ind	1	AstC	1	np
Gut	unannotated	kay	2	Pdf	2	np
Gut	unannotated	kay	22	natalisin	22	np
Gut	unannotated	luna	11	natalisin	11	np
Gut	unannotated	maf-S	11	natalisin	11	np
Gut	unannotated	odd	5	NPF	5	np
Gut	unannotated	onecut	3	AstA	3	np
Gut	unannotated	onecut	2	AstC	2	np
Gut	unannotated	onecut	6	sNPF	6	np
Gut	unannotated	run	3	AstA	3	np
Gut	unannotated	sim	2	AstC	2	np
Gut	unannotated	tap	1	AstC	1	np
Gut	unannotated	twi	6	sNPF	6	np
Gut	unannotated	vvl	4	AstC	4	np
Gut	visceral muscle of the crop	Abd-B	2	AstC	2	np
Gut	visceral muscle of the crop	Atf3	1	natalisin	1	np
Gut	visceral muscle of the crop	Cf2	1	natalisin	1	np
Gut	visceral muscle of the crop	CrebB	2	natalisin	2	np
Gut	visceral muscle of the crop	Dp	1	natalisin	1	np
Gut	visceral muscle of the crop	ERR	2	natalisin	2	np
Gut	visceral muscle of the crop	FoxP	2	AstC	2	np
Gut	visceral muscle of the crop	GATAe	1	natalisin	1	np
Gut	visceral muscle of the crop	Hnf4	2	natalisin	2	np
Gut	visceral muscle of the crop	Hsf	2	natalisin	2	np
Gut	visceral muscle of the crop	Mef2	2	natalisin	2	np
Gut	visceral muscle of the crop	Myc	1	natalisin	1	np
Gut	visceral muscle of the crop	Pdp1	2	natalisin	2	np
Gut	visceral muscle of the crop	Ptx1	1	natalisin	1	np
Gut	visceral muscle of the crop	Pur-alpha	1	natalisin	1	np
Gut	visceral muscle of the crop	Sox14	1	natalisin	1	np
Gut	visceral muscle of the crop	Xbp1	1	natalisin	1	np
Gut	visceral muscle of the crop	cnc	2	natalisin	2	np
Gut	visceral muscle of the crop	dimm	2	AstC	2	np
Gut	visceral muscle of the crop	dsx	1	natalisin	1	np
Gut	visceral muscle of the crop	exd	1	natalisin	1	np
Gut	visceral muscle of the crop	foxo	2	natalisin	2	np
Gut	visceral muscle of the crop	hbn	1	AstC	1	np
Gut	visceral muscle of the crop	ind	2	AstC	2	np
Gut	visceral muscle of the crop	kay	2	natalisin	2	np
Gut	visceral muscle of the crop	luna	1	natalisin	1	np
Gut	visceral muscle of the crop	maf-S	1	natalisin	1	np
Gut	visceral muscle of the crop	onecut	2	AstC	2	np
Gut	visceral muscle of the crop	sim	2	AstC	2	np
Gut	visceral muscle of the crop	tap	2	AstC	2	np
Gut	visceral muscle of the crop	vvl	3	AstC	3	np
Gut	visceral muscle of the midgut	Abd-B	1	AstC	1	np
Gut	visceral muscle of the midgut	FoxP	1	AstC	1	np
Gut	visceral muscle of the midgut	dimm	1	AstC	1	np
Gut	visceral muscle of the midgut	hbn	1	AstC	1	np
Gut	visceral muscle of the midgut	ind	1	AstC	1	np
Gut	visceral muscle of the midgut	onecut	1	AstC	1	np
Gut	visceral muscle of the midgut	sim	1	AstC	1	np
Gut	visceral muscle of the midgut	tap	1	AstC	1	np
Gut	visceral muscle of the midgut	vvl	2	AstC	2	np
Haltere	adult glial cell	Atf3	1	natalisin	1	np
Haltere	adult glial cell	Hnf4	2	natalisin	2	np
Haltere	adult glial cell	Sox15	2	natalisin	2	np
Haltere	adult glial cell	cg	1	natalisin	1	np
Haltere	adult glial cell	ems	1	natalisin	1	np
Haltere	adult glial cell	hng1	1	natalisin	1	np
Haltere	adult glial cell	kay	1	natalisin	1	np
Haltere	adult glial cell	sd	1	natalisin	1	np
Haltere	epithelial cell	Atf3	5	natalisin	5	np
Haltere	epithelial cell	BtbVII	1	AstC	1	np
Haltere	epithelial cell	E5	1	Crz	1	np
Haltere	epithelial cell	Hnf4	10	natalisin	10	np
Haltere	epithelial cell	Sox15	9	natalisin	9	np
Haltere	epithelial cell	abd-A	1	AstC	1	np
Haltere	epithelial cell	cg	5	natalisin	5	np
Haltere	epithelial cell	ems	5	natalisin	5	np
Haltere	epithelial cell	hng1	5	natalisin	5	np
Haltere	epithelial cell	kay	5	natalisin	5	np
Haltere	epithelial cell	pdm3	1	AstC	1	np
Haltere	epithelial cell	pdm3	1	Crz	1	np
Haltere	epithelial cell	sd	5	natalisin	5	np
Haltere	epithelial cell	twin	1	Crz	1	np
Haltere	neuron of haltere	Abd-B	3	sNPF	3	np
Haltere	neuron of haltere	BtbVII	1	AstC	1	np
Haltere	neuron of haltere	CG12605	4	sNPF	4	np
Haltere	neuron of haltere	CG8319	3	sNPF	3	np
Haltere	neuron of haltere	Lim1	2	AstA	2	np
Haltere	neuron of haltere	Scr	3	sNPF	3	np
Haltere	neuron of haltere	Taf1	3	sNPF	3	np
Haltere	neuron of haltere	Trf	3	sNPF	3	np
Haltere	neuron of haltere	abd-A	1	AstC	1	np
Haltere	neuron of haltere	ey	3	sNPF	3	np
Haltere	neuron of haltere	otp	2	AstA	2	np
Haltere	neuron of haltere	pdm3	1	AstC	1	np
Haltere	neuron of haltere	scro	3	sNPF	3	np
Haltere	unannotated	Atf3	1	natalisin	1	np
Haltere	unannotated	Hnf4	2	natalisin	2	np
Haltere	unannotated	Sox15	2	natalisin	2	np
Haltere	unannotated	cg	1	natalisin	1	np
Haltere	unannotated	ems	1	natalisin	1	np
Haltere	unannotated	hng1	1	natalisin	1	np
Haltere	unannotated	kay	1	natalisin	1	np
Haltere	unannotated	sd	2	natalisin	2	np
Heart	adult fat body	Atf3	3	AstA	3	np
Heart	adult fat body	Atf3	7	natalisin	7	np
Heart	adult fat body	Atf6	5	AstA	5	np
Heart	adult fat body	CG9650	7	natalisin	7	np
Heart	adult fat body	Cnot4	3	AstA	3	np
Heart	adult fat body	Cnot4	1	sNPF	1	np
Heart	adult fat body	CrebA	7	natalisin	7	np
Heart	adult fat body	CrebB	4	AstA	4	np
Heart	adult fat body	CrebB	10	natalisin	10	np
Heart	adult fat body	CrebB	1	sNPF	1	np
Heart	adult fat body	Dp	7	natalisin	7	np
Heart	adult fat body	E2f1	3	AstA	3	np
Heart	adult fat body	E2f1	7	natalisin	7	np
Heart	adult fat body	E2f1	1	sNPF	1	np
Heart	adult fat body	FoxK	5	natalisin	5	np
Heart	adult fat body	GATAd	3	AstA	3	np
Heart	adult fat body	GATAd	7	natalisin	7	np
Heart	adult fat body	GATAe	7	natalisin	7	np
Heart	adult fat body	Hnf4	14	natalisin	14	np
Heart	adult fat body	Hnf4	2	sNPF	2	np
Heart	adult fat body	Hr38	7	natalisin	7	np
Heart	adult fat body	Iswi	6	natalisin	6	np
Heart	adult fat body	Jra	2	Pdf	2	np
Heart	adult fat body	Jra	7	natalisin	7	np
Heart	adult fat body	Myc	5	AstA	5	np
Heart	adult fat body	Myc	7	natalisin	7	np
Heart	adult fat body	Nf-YA	1	sNPF	1	np
Heart	adult fat body	NfI	14	natalisin	14	np
Heart	adult fat body	Pdp1	7	natalisin	7	np
Heart	adult fat body	Rel	7	natalisin	7	np
Heart	adult fat body	RpII215	2	Pdf	2	np
